X,Y,OBJECTID,Equipment_ID,Equipment_Name,Current_Location,Current_Lat,Current_Long,Allocated_Location,Allocated_Lat,Allocated_Long,ON_Number,Lifeboat_Number,MMSI,Class,Launch_Method,Product_ID,Model_ID,On_Service_Date
-9.9446115499999,53.88277435,535,OB02003137,XP-Class Avon MK1 Rollaway 2-81,Achill Island ALB,53.88277435,-9.94461155,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-3.08292603,58.43935013,537,OB02003139,XP-Class Avon MK1 Rollaway 2-81,Wick ALB,58.43935013,-3.08292603,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-3.26149702,51.39315033,538,OB02003140,XP-Class Avon MK1 Rollaway 2-81,Barry Dock ALB,51.39315033,-3.26149702,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
1.73191798,52.5752182,539,OB02003148,B-Class A75 Pride of Leicester,Great Yarmouth and Gorleston ILB B,52.5752182,1.73191798,Great Yarmouth and Gorleston ILB B,52.5752182,1.73191798,,B-788,0,B-Class,Atlantic75,Atlantic 75,MK1Atlantic75,0
-2.408035,55.972409,541,OB02003166,XP-Class Avon MK1 Rollaway 2-81,Dunbar ALB,55.972409,-2.408035,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-6.14506197,52.7919540400001,542,OB02003167,XP-Class Avon MK1 Rollaway 2-81,Arklow ALB,52.79195404,-6.14506197,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-6.19001818,57.4107894900001,543,OB02003168,XP-Class Avon MK1 Rollaway 2-81,Portree ALB,57.41078949,-6.19001818,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-0.79686701299994,50.821208954,545,OB02003189,A-Class IRB A-23,Chichester Support Centre,50.8212089538574,-0.7968670129776,,0,0,,A-23,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-3.80469203,50.2974281310001,546,OB02003197,A-Class IRB No Name,Kingsbridge Support Centre (Unit 1F),50.2974281311035,-3.804692029953,,0,0,,A-30,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-5.5487232199999,50.10393143,547,OB02003218,Y-Class Avon / ILC MK1 3-5M,Penlee ALB,50.10393143,-5.54872322,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-6.3357372299999,52.25397873,550,OB02003225,ON1276 Severn ALB Donald and Barbara Broadhead,Rosslare Harbour ALB,52.25397873,-6.33573723,Rosslare Harbour ALB,52.25397873,-6.33573723,ON1276,,0,Severn,AfloatBoat,Afloat Boat,MK2MTUSevern,0
-5.47961903,56.4110298200001,551,OB02003233,XP-Class Avon MK1 Rollaway 2-81,Oban ALB,56.41102982,-5.47961903,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-6.06827021,53.3896064800001,552,OB02003237,XP-Class Avon MK1 Rollaway 2-81,Howth ALB,53.38960648,-6.06827021,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
1.73191798,52.5752182,553,OB02003235,XP-Class Avon MK1 Rollaway 2-81,Great Yarmouth and Gorleston ALB,52.5752182,1.73191798,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-1.4328980399999,55.0091667200001,555,OB02003282,Y-Class Avon / ILC MK1 3-5M,Tynemouth ALB,55.00916672,-1.43289804,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-9.90193844,51.6489906300001,556,OB02003254,Y-Class Avon / ILC MK1 3-5M,Castletownbere ALB,51.64899063,-9.90193844,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-1.29210996599994,54.5183219910001,559,OB02003328,X-Class Avon MK1 Redcrest 9ft,Stockton Support Centre - EAM,54.5183219909668,-1.29210996627808,,0,0,,X-152,0,X-Class,Avon,Avon,MK1Redcrest9FT,0
-5.6019630399999,55.4251709,561,OB02003377,Y-Class Avon / ILC MK1 3-5M,Campbeltown ALB,55.4251709,-5.60196304,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-4.64183617,53.3180275,563,OB02003392,Y-Class Avon / ILC MK1 3-5M,Holyhead ALB,53.3180275,-4.64183617,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-2.0804290799999,57.1440467800001,566,OB02003422,Y-Class Avon / ILC MK1 3-5M,Aberdeen ALB,57.14404678,-2.08042908,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-3.0560979799999,53.8134422300001,567,OB02003434,D-Class CT 248 Squadron RAF,Blackpool Lifeboat Station,53.81344223,-3.05609798,The RNLI College,0,0,,,0,D-Class,IB1,IB1 variant,MK2CTIB1,0
-1.46197104499993,54.9530372620001,570,OB02003510,D-Class CT Edna May,Boldon Support Centre,54.9530372619629,-1.46197104454041,The RNLI College,0,0,,,0,D-Class,IB1,IB1 variant,MK2CTIB1,0
-6.3357372299999,52.25397873,571,OB02003522,Y-Class Avon / ILC MK1 3-5M,Rosslare Harbour ALB,52.25397873,-6.33573723,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-4.69381714,51.6730232200001,572,OB02003523,Y-Class Avon / ILC MK1 3-5M,Tenby ALB,51.67302322,-4.69381714,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-3.1823980799999,53.3953132600001,576,OB02003637,Hovercraft IRH John Russell,Hoylake ILB H,53.39531326,-3.18239808,,0,0,,H-006,0,Hovercraft,Griffon,Griffon,MK1470SAR,0
0.346756010000036,53.1418037400001,579,OB02003666,D-Class CT Semper Paratus,Skegness ILB D,53.14180374,0.34675601,The RNLI College,0,0,,,0,D-Class,IB1,IB1 variant,MK2CTIB1,0
-3.2069239599999,58.8005790700001,580,OB02003668,Y-Class Avon / ILC MK1 3-5M,Longhope ALB,58.80057907,-3.20692396,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-5.2475972199999,58.1467895500001,581,OB02003669,Y-Class Avon / ILC MK1 3-5M,Lochinver ALB,58.14678955,-5.24759722,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-5.07906294,51.6893920900001,583,OB02003832,Y-Class Avon / ILC MK1 3-5M,Angle ALB,51.68939209,-5.07906294,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-1.37521398,60.2863082900001,584,OB02003836,Y-Class Avon / ILC MK1 3-5M,Aith ALB,60.28630829,-1.37521398,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-6.06437778,56.62326813,585,OB02003837,Y-Class Avon / ILC MK1 3-5M,Tobermory ALB,56.62326813,-6.06437778,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-8.70929146,51.63493729,587,OB02003927,D-Class BB Angel of Holyhead,Courtmacsherry Harbour Lifeboat Station,51.63493729,-8.70929146,,0,0,,,0,D-Class,IB1,IB1 variant,MK2BBIB1,0
-4.8388171199999,50.5213623050001,589,OB02004093,A-Class IRB Yolande,Wadebridge Support Centre,50.5213623046875,-4.83881711959839,,0,0,,A-37,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-3.80469203,50.2974281310001,590,OB02004094,A-Class IRB Anne and Tony Falconer,Kingsbridge Support Centre (Unit 1F),50.2974281311035,-3.804692029953,,0,0,,A-38,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-5.06198215499995,50.4048118590001,591,OB02004098,A-Class IRB Renata,Newquay Support Centre,50.4048118591309,-5.06198215484619,,0,0,,A-42,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
1.40303695,51.2135353100001,594,OB02004230,B-Class A85 Donald McLauchlan,Walmer ILB B,51.21353531,1.40303695,Walmer ILB B,51.21353531,1.40303695,,B-808,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
-9.04687881,53.26913834,595,OB02004231,B-Class A85 Tabbycat,Galway ILB B,53.26913834,-9.04687881,,0,0,,B-810,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-1.1405930499999,60.1532402,596,OB02004309,Y-Class Avon / ILC MK1 3-5M,Lerwick ALB,60.1532402,-1.14059305,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-4.63234282,50.33872604,597,OB02004310,XP-Class Avon MK1 Rollaway 2-81,Fowey ALB,50.33872604,-4.63234282,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-0.613078,54.48812866,599,OB02004312,XP-Class Avon MK1 Rollaway 2-81,Whitby ALB,54.48812866,-0.613078,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-1.29210996599994,54.5183219910001,602,OB02004316,X-Class Avon MK1 Redcrest 9ft,Stockton Support Centre - EAM,54.5183219909668,-1.29210996627808,,0,0,,FRX-07,0,X-Class,Avon,Avon,MK1Redcrest9FT,0
-4.3784050899999,54.3225593600001,603,OB02004325,X-Class Avon MK1 Redcrest 9ft,Ramsey ALB,54.32255936,-4.37840509,,0,0,,,0,X-Class,Avon,Avon,MK1Redcrest9FT,0
-8.5679092399999,54.30506516,605,OB02004328,B-Class A85 Peterborough Beer Festival 3,Sligo Bay ILB B,54.30506516,-8.56790924,,0,0,,B-815,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
-2.11303401,49.1806716900001,606,OB02004329,B-Class A85 David Page,St Helier ILB B,49.18067169,-2.11303401,St Helier ILB B,49.18067169,-2.11303401,,B-816,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
-3.26149702,51.39315033,612,OB02004482,XP-Class Avon MK1 Rollaway 2-81,Barry Dock ALB,51.39315033,-3.26149702,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-8.70929146,51.63493729,616,OB02004797,Boat Malahide Glass Reinforced Plastic Clinker 19ft,Courtmacsherry Harbour Lifeboat Station,51.63493729,-8.70929146,,0,0,,,0,Boat,Malahide,Malahide,GRPClinker19ft,0
-1.1910380099999,54.69483948,617,OB02004800,XP-Class Avon MK1 Rollaway 2-81,Hartlepool ALB,54.69483948,-1.19103801,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-0.936767989999964,50.78171158,620,OB02005003,B-Class A85 Derrick Battle,Hayling Island ILB B,50.78171158,-0.93676799,Hayling Island ILB B,50.78171158,-0.93676799,,B-829,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
-4.19973278,51.05697632,621,OB02004942,D-Class ILB Bobby's Boat,Appledore Lifeboat Station,51.05697632,-4.19973278,,0,0,,D-700,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.24098110199998,50.4158020020001,622,OB02005019,A-Class IRB Julie Mclellan 1,Saltash Support Centre,50.4158020019531,-4.24098110198975,,0,0,,A-52,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-5.06198215499995,50.4048118590001,623,OB02005018,A-Class IRB Jimmi,Newquay Support Centre,50.4048118591309,-5.06198215484619,,0,0,,A-51,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-5.06198215499995,50.4048118590001,624,OB02005102,A-Class IRB No Name,Newquay Support Centre,50.4048118591309,-5.06198215484619,,0,0,,A-53,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-4.24098110199998,50.4158020020001,625,OB02005103,A-Class IRB No Name,Saltash Support Centre,50.4158020019531,-4.24098110198975,,0,0,,A-54,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-3.80469203,50.2974281310001,626,OB02005104,A-Class IRB No Name,Kingsbridge Support Centre (Unit 1F),50.2974281311035,-3.804692029953,,0,0,,A-55,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-5.06198215499995,50.4048118590001,627,OB02005108,A-Class IRB No Name,Newquay Support Centre,50.4048118591309,-5.06198215484619,,0,0,,A-59,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-3.81685591,51.5935440100001,630,OB02005124,D-Class ILB Nigel Martin Spender,Port Talbot ILB D,51.59354401,-3.81685591,Port Talbot ILB D,51.59354401,-3.81685591,,D-713,0,D-Class,IB1,IB1 variant,MK2IB1,0
-5.0591139799999,50.15130615,631,OB02005326,Y-Class Avon / ILC MK1 3-5M,Falmouth ALB,50.15130615,-5.05911398,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-4.2319569599999,53.3546638500001,634,OB02005609,ON1305 Tamar ALB Kiwi,Moelfre ALB,53.35466385,-4.23195696,Moelfre ALB,53.35466385,-4.23195696,ON1305,,0,Tamar,SlipwayBoat,Slipway Boat,MK1Tamar,0
-5.0217309,50.5490303,635,OB02005791,Y-Class Avon / ILC MK1 3-5M,Padstow ALB,50.5490303,-5.0217309,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-5.7037010199999,50.0779304500001,636,OB02005833,Y-Class Avon / ILC MK1 3-5M,Sennen Cove ALB,50.07793045,-5.70370102,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-4.9590740199999,51.8283462520001,637,OB02005994,A-Class IRB Malcolm Hawkesford II,Haverfordwest Support Centre,51.8283462524414,-4.95907402038574,,0,0,,,0,A-Class,AranciaUK,Arancia United Kingdom built,MK2BB,0
-0.79686701299994,50.821208954,638,OB02005995,A-Class PUB Signature Publishing Ltd,Chichester Support Centre,50.8212089538574,-0.7968670129776,,0,0,,A-69,0,A-Class,AranciaUK,Arancia United Kingdom built,MK2Publicity,0
-0.197475,54.0791893,640,OB02006227,D-Class ILB Windsor Spirit,Bridlington ILB D,54.0791893,-0.197475,Bridlington ILB D,54.0791893,-0.197475,,D-721,0,D-Class,IB1,IB1 variant,MK2IB1,0
-9.86300755,52.2717018100001,641,OB02006318,D-Class ILB Bradley and Sonia,Fenit ILB D,52.27170181,-9.86300755,Fenit ILB D,52.27170181,-9.86300755,,D-726,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.19973278,51.05697632,642,OB02006465,Y-Class Avon / ILC MK1 3-5M,Appledore ALB,51.05697632,-4.19973278,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-1.07243705,50.68859482,643,OB02006494,Y-Class Avon / ILC MK1 3-5M,Bembridge ALB,50.68859482,-1.07243705,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-6.58971786,52.1732788100001,644,OB02006466,Y-Class Avon / ILC MK1 3-5M,Kilmore Quay ALB,52.17327881,-6.58971786,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-2.11303401,49.1806716900001,645,OB02006496,Y-Class Avon / ILC MK1 3-5M,St Helier ALB,49.18067169,-2.11303401,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-0.248951,50.8303680400001,646,OB02006495,Y-Class Avon / ILC MK1 3-5M,Shoreham Harbour ALB,50.83036804,-0.248951,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-5.82900906,57.0062866200001,647,OB02006497,Y-Class Avon / ILC MK1 3-5M,Mallaig ALB,57.00628662,-5.82900906,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-6.1050591499999,55.84852219,648,OB02006498,Y-Class Avon / ILC MK1 3-5M,Islay ALB,55.84852219,-6.10505915,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-10.2881918,51.92696762,650,OB02006500,Y-Class Avon / ILC MK1 3-5M,Valentia ALB,51.92696762,-10.2881918,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-9.66784287,53.1198349,651,OB02006501,Y-Class Avon / ILC MK1 3-5M,Aran Islands ALB,53.1198349,-9.66784287,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-1.50047505,50.70615387,652,OB02006502,Y-Class Avon / ILC MK1 3-5M,Yarmouth (IOW) ALB,50.70615387,-1.50047505,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-7.48712397,56.9541244500001,654,OB02006504,Y-Class Avon / ILC MK1 3-5M,Barra Island ALB,56.95412445,-7.48712397,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-9.8931884799999,54.2537918100001,656,OB02006506,Y-Class Avon / ILC MK1 3-5M,Ballyglass ALB,54.25379181,-9.89318848,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-1.77463305,57.5030822800001,658,OB02006508,Y-Class Avon / ILC MK1 3-5M,Peterhead ALB,57.50308228,-1.77463305,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
1.301633,52.93429947,660,OB02006511,Y-Class Avon / ILC MK1 3-5M,Cromer ALB,52.93429947,1.301633,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-4.56472302,52.94698715,664,OB02006516,Y-Class Avon / ILC MK1 3-5M,Porthdinllaen ALB,52.94698715,-4.56472302,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
0.328049,50.7911186200001,665,OB02006517,Y-Class Avon / ILC MK1 3-5M,Eastbourne ALB,50.79111862,0.328049,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-4.2319569599999,53.3546638500001,666,OB02006518,Y-Class Avon / ILC MK1 3-5M,Moelfre ALB,53.35466385,-4.23195696,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-6.131042,53.2936973600001,668,OB02006580,D-Class ILB Realt Na Mara,Dun Laoghaire ILB D,53.29369736,-6.131042,Dun Laoghaire ILB D,53.29369736,-6.131042,,D-731,0,D-Class,IB1,IB1 variant,MK2IB1,0
-7.84411812,51.95144272,669,OB02007126,B-Class A85 Edna May,Youghal ILB B,51.95144272,-7.84411812,,0,0,,B-850,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
-2.19582700699993,49.2060050960001,670,OB02007638,A-Class IRB No Name,Jersey Support Centre (St Peters Hallmark House),49.2060050964355,-2.1958270072937,,0,0,,A-74,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-5.18704501,49.96951183,671,OB02007683,Y-Class Avon / ILC MK1 3-5M,The Lizard ALB,49.96951183,-5.18704501,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-4.2304787599999,52.9180641200001,673,OB02007719,A-Class IRB Margaret and Nantw,Criccieth ILB A,52.91806412,-4.23047876,Criccieth ILB A,52.91806412,-4.23047876,,A-76,0,A-Class,AranciaUK,Arancia United Kingdom built,MK2Lifeboat,0
-9.37198353,51.4877243,674,OB02007765,Y-Class Avon / ILC MK1 3-5M,Baltimore ALB,51.4877243,-9.37198353,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-5.3090519899999,51.8785858200001,678,OB02009927,Y-Class Avon / ILC MK1 3-5M,St Davids ALB,51.87858582,-5.30905199,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-3.50548601,50.3991546600001,679,OB02010360,Y-Class Avon / ILC MK1 3-5M,Torbay ALB,50.39915466,-3.50548601,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-3.39897609,50.61104584,680,OB02009928,D-Class ILB Peggy D,Exmouth ILB D,50.61104584,-3.39897609,,0,0,,D-755,0,D-Class,IB1,IB1 variant,MK2IB1,0
-3.9741749799999,51.56985474,681,OB02011469,Y-Class Avon / ILC MK1 3-5M,The Mumbles ALB,51.56985474,-3.97417498,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-6.10565185,53.5858268700001,682,OB02012367,B-Class A85 Louis Simson,Skerries ILB B,53.58582687,-6.10565185,Skerries ILB B,53.58582687,-6.10565185,,B-866,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
-4.69953299,52.10474014,683,OB02012702,B-Class A85 Albatross,Cardigan ILB B,52.10474014,-4.69953299,Cardigan ILB B,52.10474014,-4.69953299,,B-871,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
-5.08729219,50.4164772,684,OB02012706,D-Class ILB M and P Anderson-Vick,Newquay (Cornwall) ILB D,50.4164772,-5.08729219,,0,0,,D-762,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.92449284,50.5446167,687,OB02016069,D-Class ILB Rusper II,Rock ILB D,50.5446167,-4.92449284,Rock ILB D,50.5446167,-4.92449284,,D-772,0,D-Class,IB1,IB1 variant,MK2IB1,0
-5.8871541,54.1979637100001,688,OB02016397,D-Class ILB Eliza,Newcastle (Co Down) ILB D,54.19796371,-5.8871541,Newcastle (Co Down) ILB D,54.19796371,-5.8871541,,D-775,0,D-Class,IB1,IB1 variant,MK2IB1,0
-0.936767989999964,50.78171158,690,OB02016851,D-Class ILB Jacob,Hayling Island ILB D,50.78171158,-0.93676799,Hayling Island ILB D,50.78171158,-0.93676799,,D-779,0,D-Class,IB1,IB1 variant,MK2IB1,0
-2.51494408,56.0050392200001,696,OB02023334,D-Class ILB Kenneth R Easter,Dunbar ILB D,56.00503922,-2.51494408,,0,0,,D-725,0,D-Class,IB1,IB1 variant,MK2IB1,0
-0.197475,54.0791893,697,OB02024151,ON1329 Shannon ALB Antony Patrick Jones,Bridlington ALB,54.0791893,-0.197475,Bridlington ALB,54.0791893,-0.197475,ON1329,,0,Shannon,CarriageBoat,Carriage Boat,MK1Shannon,0
0.265903,53.3407974200001,698,OB02023342,D-Class ILB John Wickens,Mablethorpe ILB D,53.34079742,0.265903,,0,0,,D-798,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.8576388399999,55.24337769,699,OB02024152,ON1330 Shannon ALB Elizabeth and Gertrude Allan,Girvan ALB,55.24337769,-4.85763884,Girvan ALB,55.24337769,-4.85763884,ON1330,,0,Shannon,AfloatBoat,Afloat Boat,MK1Shannon,0
-3.0326,53.7467,700,OB02024153,ON1331 Shannon ALB Barbara Anne,Lytham St Annes ALB,53.7467,-3.0326,Lytham St Annes ALB,53.7467,-3.0326,ON1331,,0,Shannon,CarriageBoat,Carriage Boat,MK1Shannon,0
-1.29210996599994,54.5183219910001,701,OB02024167,D-Class PUB No Name,Stockton Support Centre - EAM,54.5183219909668,-1.29210996627808,,0,0,,D-369P,0,D-Class,EA16,EA16 variant,MK1PublicityEA16,0
0.744001990000072,51.44617844,702,OB02024163,XP-Class Avon MK1 Rollaway 2-81,Sheerness ALB,51.44617844,0.74400199,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-5.47952795,50.21273804,703,OB02024185,D-Class ILB Donald Dean,St Ives ILB D,50.21273804,-5.47952795,,0,0,,D-803,0,D-Class,IB1,IB1 variant,MK2IB1,0
-6.03272486,52.98164368,704,OB02026358,ON1308 Shannon ALB Jock and Annie Slater,Wicklow ALB,52.98164368,-6.03272486,,0,0,ON1308,,0,Shannon,CarriageBoat,Carriage Boat,MK1Shannon,0
-3.1823980799999,53.3953132600001,705,OB02026467,X-Class Avon MK1 Redcrest 9ft,Hoylake ALB,53.39531326,-3.18239808,,0,0,,,0,X-Class,Avon,Avon,MK1Redcrest9FT,0
0.374554010000054,51.4452705400001,706,OB02027166,B-Class A85 Susan Margaret Forsbrey,Gravesend ILB B,51.44527054,0.37455401,,0,0,,B-898,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
0.764048990000049,50.9384727500001,709,OB02027349,B-Class A85 Hello Herbie II,Rye Harbour ILB B,50.93847275,0.76404899,Rye Harbour ILB B,50.93847275,0.76404899,,B-900,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
-0.613078,54.48812866,711,OB02027638,D-Class ILB Warter Priory,Whitby ILB D,54.48812866,-0.613078,Whitby ILB D,54.48812866,-0.613078,,D-810,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.4444360699999,57.3367271400001,712,OB02027867,B-Class A85 Dennis Tongue 1V,Loch Ness ILB B,57.33672714,-4.44443607,Loch Ness ILB B,57.33672714,-4.44443607,,B-902,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-4.773417,56.0130462600001,713,OB02027868,B-Class A85 Angus and Muriel Mackay,Helensburgh ILB B,56.01304626,-4.773417,Helensburgh ILB B,56.01304626,-4.773417,,B-903,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
1.55619732,52.8132981700001,714,OB02028105,D-Class ILB Russell Pickering,Happisburgh ILB D,52.81329817,1.55619732,,0,0,,D-813,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.05568218,52.7209549,716,OB02028106,D-Class ILB Craig Steadman,Barmouth ILB D,52.7209549,-4.05568218,,0,0,,D-814,0,D-Class,IB1,IB1 variant,MK2IB1,0
-6.9925298699999,52.14705658,717,OB02028107,D-Class ILB Celia Mary,Dunmore East Lifeboat Station,52.14705658,-6.99252987,,0,0,,D-815,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.63234282,50.33872604,719,OB02028109,D-Class ILB Olive Three,Fowey ILB D,50.33872604,-4.63234282,,0,0,,D-817,0,D-Class,IB1,IB1 variant,MK2IB1,0
-6.83819819,52.18775558,720,OB02028111,D-Class ILB Naomh Dubhan,Fethard ILB D,52.18775558,-6.83819819,,0,0,,D-819,0,D-Class,IB1,IB1 variant,MK2IB1,0
0.71634602000006,51.53242493,721,OB02028110,D-Class ILB Len Thorne GM DFC,Southend-on-Sea ILB D (Dry End),51.53242493,0.71634602,,0,0,,D-818,0,D-Class,IB1,IB1 variant,MK2IB1,0
-9.8931884799999,54.2537918100001,722,OB02028248,Boat Sillinger 525,Ballyglass ALB,54.25379181,-9.89318848,,0,0,,,0,Boat,Sillinger,Sillinger,Sillinger525,0
-8.49843979,54.9969673200001,723,OB02028249,Boat Sillinger 525,Arranmore ALB,54.99696732,-8.49843979,,0,0,,,0,Boat,Sillinger,Sillinger,Sillinger525,0
-10.050669,53.486161,724,OB02028250,Boat Sillinger 525,Clifden ALB,53.486161,-10.050669,,0,0,,,0,Boat,Sillinger,Sillinger,Sillinger525,0
-7.463219,55.127217,725,OB02028252,Boat Sillinger 525,Lough Swilly ALB,55.127217,-7.463219,,0,0,,,0,Boat,Sillinger,Sillinger,Sillinger525,0
-9.9446115499999,53.88277435,726,OB02028253,Boat Sillinger 525,Achill Island ALB,53.88277435,-9.94461155,Achill Island ALB,53.88277435,-9.94461155,,,0,Boat,Sillinger,Sillinger,Sillinger525,0
0.591717010000025,50.8550796500001,727,OB02028515,ON1335 Shannon ALB RICHARD AND CAROLINE COLTON,Hastings ALB,50.85507965,0.59171701,Hastings ALB,50.85507965,0.59171701,ON1335,,0,Shannon,CarriageBoat,Carriage Boat,MK1Shannon,0
-2.08611488,55.8721771200001,728,OB02028516,ON1336 Shannon ALB HELEN HASTINGS,Eyemouth ALB,55.87217712,-2.08611488,Eyemouth ALB,55.87217712,-2.08611488,ON1336,,0,Shannon,AfloatBoat,Afloat Boat,MK1Shannon,0
-4.05568218,52.7209549,729,OB02028517,ON1337 Shannon ALB ELLA LARSEN,Barmouth ALB,52.7209549,-4.05568218,Barmouth ALB,52.7209549,-4.05568218,ON1337,,0,Shannon,CarriageBoat,Carriage Boat,MK1Shannon,0
